"","UMAP_1","UMAP_2","V1","V2","V1_scaled","V2_scaled"
"846",5.06846141815186,-5.25720834732056,299,638,18.8900360555972,23.9584226585677
"847",7.56403207778931,6.01889133453369,299,642,18.8900360555972,24.0055126149507
"848",6.47120380401611,5.79847621917725,299,673,18.8900360555972,24.370459776919
"849",7.10284948348999,8.83027744293213,300,312,18.9129454160141,20.1205912133529
"850",6.20714569091797,-2.9755265712738,300,315,18.9129454160141,20.1559086806401
"851",7.10559463500977,0.5090212225914,300,316,18.9129454160141,20.1676811697359
"852",3.06306600570679,-6.55224418640137,300,398,18.9129454160141,21.1330252755875
"853",-0.623483836650848,-6.97561120986938,300,404,18.9129454160141,21.203660210162
"854",-10.3975219726562,5.78167867660522,300,602,18.9129454160141,23.5346130511207
"855",-4.31818962097168,4.09453916549683,300,603,18.9129454160141,23.5463855402165
"856",-10.6180353164673,7.7381649017334,300,632,18.9129454160141,23.8877877239932
"857",6.40331983566284,-4.44128227233887,300,634,18.9129454160141,23.9113327021847
"858",6.77027034759521,3.32461309432983,301,631,18.9358547764309,23.8760152348975
"859",9.36776065826416,1.74805152416229,301,636,18.9358547764309,23.9348776803762
"860",-7.04734992980957,7.63154125213623,301,670,18.9358547764309,24.3351423096318
"861",-1.47685718536377,-8.17151069641113,301,673,18.9358547764309,24.370459776919
"862",-5.03473854064941,-5.18597173690796,302,274,18.9587641368478,19.6732366277143
"863",7.61152744293213,8.39036750793457,302,327,18.9587641368478,20.2971785497891
"864",-7.36692190170288,7.53202247619629,302,401,18.9587641368478,21.1683427428747
"865",-2.91561532020569,-7.82616233825684,302,582,18.9587641368478,23.2991632692057
"866",6.54051446914673,4.09308767318726,302,638,18.9587641368478,23.9584226585677
"867",-4.05453300476074,2.79577326774597,302,666,18.9587641368478,24.2880523532488
"868",-11.1848926544189,6.23903894424438,303,271,18.9816734972647,19.6379191604271
"869",7.24068164825439,4.42563438415527,303,311,18.9816734972647,20.1088187242571
"870",8.47068214416504,-2.91072463989258,303,397,18.9816734972647,21.1212527864917
"871",1.87927448749542,-7.33619689941406,303,577,18.9816734972647,23.2403008237269
"872",-6.85387086868286,1.01274192333221,303,579,18.9816734972647,23.2638458019184
"873",-2.23809838294983,-3.05285930633545,303,583,18.9816734972647,23.3109357583014
"874",6.24522972106934,8.59020614624023,303,588,18.9816734972647,23.3697982037802
"875",-6.09518623352051,-15.0013647079468,303,604,18.9816734972647,23.5581580293122
"876",7.53844308853149,3.68152618408203,303,612,18.9816734972647,23.6523379420782
"877",7.9552788734436,-1.74136662483215,303,614,18.9816734972647,23.6758829202697
"878",2.72551345825195,-6.82280349731445,304,276,19.0045828576815,19.6967816059058
"879",5.43799161911011,8.60986328125,304,601,19.0045828576815,23.522840562025
"880",8.39821243286133,-1.59640192985535,304,603,19.0045828576815,23.5463855402165
"881",-11.2472095489502,6.18185949325562,304,607,19.0045828576815,23.5934754965995
"882",4.06125354766846,-7.02470636367798,304,611,19.0045828576815,23.6405654529825
"883",7.45670032501221,7.6413893699646,304,667,19.0045828576815,24.2998248423445
"884",7.61391544342041,7.92527770996094,304,670,19.0045828576815,24.3351423096318
"885",-3.44073343276978,-5.15226984024048,305,269,19.0274922180984,19.6143741822356
"886",5.84128379821777,-5.63477993011475,305,271,19.0274922180984,19.6379191604271
"887",6.41697883605957,3.79710841178894,305,327,19.0274922180984,20.2971785497891
"888",5.97716379165649,5.3967227935791,305,397,19.0274922180984,21.1212527864917
"889",7.10080432891846,0.607805609703064,305,401,19.0274922180984,21.1683427428747
"890",-9.74775123596191,5.80918598175049,305,604,19.0274922180984,23.5581580293122
"891",7.43078994750977,7.16303443908691,305,611,19.0274922180984,23.6405654529825
"892",4.00223779678345,-7.1262092590332,305,614,19.0274922180984,23.6758829202697
"893",-0.857801496982574,-6.97832727432251,305,630,19.0274922180984,23.8642427458017
"894",1.78115463256836,-7.6149787902832,305,636,19.0274922180984,23.9348776803762
"895",9.49160671234131,4.41678667068481,305,638,19.0274922180984,23.9584226585677
"896",-9.92209529876709,0.725556552410126,306,273,19.0504015785153,19.6614641386186
"897",-3.33539271354675,-7.82367420196533,306,274,19.0504015785153,19.6732366277143
"898",-9.07168865203857,2.44215488433838,306,581,19.0504015785153,23.2873907801099
"899",-5.36360645294189,6.74428462982178,306,582,19.0504015785153,23.2991632692057
"900",-5.84104824066162,-11.5627841949463,306,613,19.0504015785153,23.664110431174
"901",-2.37413191795349,-9.27616214752197,306,637,19.0504015785153,23.946650169472
"902",-2.7133367061615,4.4142165184021,306,639,19.0504015785153,23.9701951476635
"903",-10.8949813842773,-1.33795201778412,307,271,19.0733109389321,19.6379191604271
"904",-6.94477081298828,7.26532077789307,307,300,19.0733109389321,19.9793213442039
"905",8.00890254974365,-2.39387273788452,307,303,19.0733109389321,20.0146388114911
"906",9.45607280731201,1.38737654685974,307,305,19.0733109389321,20.0381837896826
"907",-7.1376781463623,7.12587261199951,307,605,19.0733109389321,23.569930518408
"908",-4.01517391204834,-8.08449172973633,308,265,19.096220299349,19.5672842258526
"909",6.65556907653809,2.56301093101501,308,266,19.096220299349,19.5790567149483
"910",9.0469799041748,-1.56748497486115,308,302,19.096220299349,20.0028663223954
"911",-3.84748530387878,3.49622988700867,308,304,19.096220299349,20.0264113005869
"912",3.66472291946411,-7.61590480804443,308,591,19.096220299349,23.4051156710674
"913",7.92860317230225,0.156812459230423,308,592,19.096220299349,23.4168881601632
"914",-11.3495197296143,4.87411785125732,308,611,19.096220299349,23.6405654529825
"915",8.11497974395752,-0.390884816646576,308,630,19.096220299349,23.8642427458017
"916",4.71426677703857,9.57935905456543,309,264,19.1191296597659,19.5555117367568
"917",7.63765096664429,4.41208696365356,309,324,19.1191296597659,20.2618610825019
"918",-9.51678276062012,5.72137784957886,309,520,19.1191296597659,22.5692689452691
"919",8.98977756500244,2.64583897590637,309,522,19.1191296597659,22.5928139234606
"920",-6.87398099899292,-11.4664363861084,309,543,19.1191296597659,22.8400361944714
"921",-6.02273273468018,-14.9740571975708,309,583,19.1191296597659,23.3109357583014
"922",-5.89141082763672,6.01111602783203,309,588,19.1191296597659,23.3697982037802
"923",-8.18903923034668,1.69209969043732,309,590,19.1191296597659,23.3933431819717
"924",9.23005199432373,-1.47587025165558,309,596,19.1191296597659,23.4639781165462
"925",-9.2180233001709,6.59487771987915,309,604,19.1191296597659,23.5581580293122
"926",-10.6705989837646,5.28960418701172,309,610,19.1191296597659,23.6287929638867
"927",-7.36526489257812,1.82949006557465,309,611,19.1191296597659,23.6405654529825
"928",-6.83692598342896,1.92288970947266,309,667,19.1191296597659,24.2998248423445
"929",-7.10573673248291,6.70777225494385,310,270,19.1420390201827,19.6261466713313
"930",10.5275936126709,3.21005201339722,310,307,19.1420390201827,20.0617287678741
"931",-7.43529033660889,1.80941939353943,310,394,19.1420390201827,21.0859353192045
"932",9.52463817596436,-1.16693377494812,310,396,19.1420390201827,21.109480297396
"933",9.55001735687256,1.31034982204437,310,511,19.1420390201827,22.4633165434074
"934",-2.30846118927002,-9.78831100463867,310,530,19.1420390201827,22.6869938362266
"935",-3.08567094802856,3.77451062202454,310,537,19.1420390201827,22.7694012598969
"936",-3.4422779083252,-10.1725311279297,310,544,19.1420390201827,22.8518086835671
"937",-2.4510223865509,-9.29626178741455,310,557,19.1420390201827,23.0048510418119
"938",9.6130313873291,3.61941313743591,310,559,19.1420390201827,23.0283960200034
"939",6.82216787338257,-3.67961192131042,310,583,19.1420390201827,23.3109357583014
"940",-7.33867645263672,2.90578103065491,310,635,19.1420390201827,23.9231051912805
"941",-3.19437885284424,-8.14174747467041,310,637,19.1420390201827,23.946650169472
"942",8.87712001800537,5.25006866455078,310,661,19.1420390201827,24.22918990777
"943",6.97574281692505,-2.81284880638123,311,306,19.1649483805996,20.0499562787784
"944",-5.20530843734741,-4.96525859832764,311,324,19.1649483805996,20.2618610825019
"945",8.04058074951172,0.288900047540665,311,523,19.1649483805996,22.6045864125564
"946",8.96943759918213,6.372727394104,311,530,19.1649483805996,22.6869938362266
"947",-6.22905111312866,-4.66183567047119,311,535,19.1649483805996,22.7458562817054
"948",-0.346301913261414,-8.1855936050415,311,548,19.1649483805996,22.8988986399501
"949",4.17688512802124,9.02055168151855,311,552,19.1649483805996,22.9459885963331
"950",4.30463647842407,-7.54020357131958,311,561,19.1649483805996,23.0519409981949
"951",10.7328853607178,2.98688125610352,311,583,19.1649483805996,23.3109357583014
"952",-0.719627201557159,-7.33860445022583,311,608,19.1649483805996,23.6052479856952
"953",7.98383569717407,2.85156202316284,311,610,19.1649483805996,23.6287929638867
"954",-4.74439525604248,2.3483452796936,311,632,19.1649483805996,23.8877877239932
"955",-7.65533494949341,4.68759298324585,311,633,19.1649483805996,23.899560213089
"956",6.36241769790649,-5.56557559967041,311,637,19.1649483805996,23.946650169472
"957",6.62511777877808,7.07590675354004,311,662,19.1649483805996,24.2409623968658
"958",-6.76899337768555,2.0000364780426,312,298,19.1878577410165,19.9557763660124
"959",-3.75292181968689,-10.2230730056763,312,396,19.1878577410165,21.109480297396
"960",-5.81632804870605,2.21148562431335,312,515,19.1878577410165,22.5104064997904
"961",-9.49350070953369,7.1928071975708,312,520,19.1878577410165,22.5692689452691
"962",-3.84792065620422,2.89786601066589,312,521,19.1878577410165,22.5810414343649
"963",-9.66233062744141,6.70389652252197,312,529,19.1878577410165,22.6752213471309
"964",-3.03373217582703,-3.15321707725525,312,530,19.1878577410165,22.6869938362266
"965",-7.39495372772217,2.50305604934692,312,536,19.1878577410165,22.7576287708011
"966",6.84776306152344,-2.71173715591431,312,588,19.1878577410165,23.3697982037802
"967",7.15817880630493,-2.40898251533508,312,599,19.1878577410165,23.4992955838335
"968",-6.01562738418579,-12.1315221786499,312,636,19.1878577410165,23.9348776803762
"969",-5.7963547706604,6.64778423309326,312,665,19.1878577410165,24.276279864153
"970",10.5055122375488,4.09493017196655,313,263,19.2107671014333,19.5437392476611
"971",6.09117126464844,8.67023754119873,313,265,19.2107671014333,19.5672842258526
"972",3.73020935058594,-7.35635185241699,313,297,19.2107671014333,19.9440038769166
"973",5.81070804595947,-0.7809197306633,313,302,19.2107671014333,20.0028663223954
"974",1.87822115421295,-7.56142902374268,313,304,19.2107671014333,20.0264113005869
"975",9.27392387390137,-1.64987409114838,313,324,19.2107671014333,20.2618610825019
"976",-6.84183120727539,1.96883296966553,313,512,19.2107671014333,22.4750890325031
"977",8.16809463500977,2.84391665458679,313,517,19.2107671014333,22.5339514779819
"978",3.54898834228516,-6.52989912033081,313,535,19.2107671014333,22.7458562817054
"979",-5.87297821044922,-14.6033973693848,313,536,19.2107671014333,22.7576287708011
"980",5.4075870513916,-5.79417991638184,313,539,19.2107671014333,22.7929462380884
"981",8.24113273620605,5.32682847976685,313,542,19.2107671014333,22.8282637053756
"982",5.54620313644409,-0.473470985889435,313,553,19.2107671014333,22.9577610854289
"983",-5.98795747756958,2.31198406219482,313,563,19.2107671014333,23.0754859763864
"984",5.89554929733276,4.60712242126465,313,567,19.2107671014333,23.1225759327694
"985",-5.95748710632324,-4.21969032287598,313,572,19.2107671014333,23.1814383782482
"986",2.82662224769592,-7.01239728927612,313,573,19.2107671014333,23.1932108673439
"987",-9.51095008850098,5.40603351593018,313,575,19.2107671014333,23.2167558455354
"988",-4.63026428222656,-3.10184860229492,313,592,19.2107671014333,23.4168881601632
"989",-4.73383045196533,-5.17280578613281,313,596,19.2107671014333,23.4639781165462
"990",-8.04328632354736,2.88317155838013,313,603,19.2107671014333,23.5463855402165
"991",-1.96712923049927,-8.0773811340332,313,614,19.2107671014333,23.6758829202697
"992",-5.88395071029663,2.44122076034546,313,656,19.2107671014333,24.1703274622913
"993",-10.6760244369507,-1.89112317562103,313,663,19.2107671014333,24.2527348859615
"994",-10.1764278411865,6.1823992729187,314,267,19.2336764618502,19.5908292040441
"995",-10.7888269424438,6.27263927459717,314,324,19.2336764618502,20.2618610825019
"996",-4.86525058746338,-5.88148355484009,314,516,19.2336764618502,22.5221789888861
"997",-6.80073356628418,1.09099960327148,314,519,19.2336764618502,22.5574964561734
"998",7.28266429901123,4.95573139190674,314,548,19.2336764618502,22.8988986399501
"999",-6.31753730773926,2.78931140899658,314,551,19.2336764618502,22.9342161072374
"1000",-4.50497770309448,-4.51856470108032,314,558,19.2336764618502,23.0166235309077
"1001",-9.49635696411133,2.20098328590393,314,581,19.2336764618502,23.2873907801099
"1002",9.13658809661865,3.88686585426331,314,593,19.2336764618502,23.4286606492589
"1003",-9.14312839508057,6.3581805229187,314,603,19.2336764618502,23.5463855402165
"1004",7.2700138092041,0.280788242816925,314,607,19.2336764618502,23.5934754965995
"1005",-6.49315214157104,-12.6741504669189,314,608,19.2336764618502,23.6052479856952
"1006",-8.228515625,3.77708864212036,314,628,19.2336764618502,23.8406977676102
"1007",-9.95281791687012,2.18447709083557,314,635,19.2336764618502,23.9231051912805
"1008",5.98487091064453,-5.54143285751343,314,656,19.2336764618502,24.1703274622913
"1009",-6.24201679229736,6.87070512771606,315,302,19.256585822267,20.0028663223954
"1010",-5.252601146698,-4.41521310806274,315,320,19.256585822267,20.2147711261189
"1011",-5.44419860839844,-10.2348070144653,315,457,19.256585822267,21.8276021322368
"1012",-9.04772090911865,2.05326271057129,315,528,19.256585822267,22.6634488580351
"1013",-9.30413055419922,1.62234079837799,315,545,19.256585822267,22.8635811726629
"1014",-9.1309928894043,-1.83539414405823,315,550,19.256585822267,22.9224436181416
"1015",4.21982383728027,-7.40897464752197,315,559,19.256585822267,23.0283960200034
"1016",-9.4751443862915,-2.13831806182861,315,576,19.256585822267,23.2285283346312
"1017",-10.6398096084595,0.535839796066284,315,586,19.256585822267,23.3462532255887
"1018",-4.81918668746948,-3.2706127166748,315,605,19.256585822267,23.569930518408
"1019",9.18610954284668,0.928211450576782,315,656,19.256585822267,24.1703274622913
"1020",6.68724584579468,6.1681694984436,315,662,19.256585822267,24.2409623968658
"1021",-5.77658939361572,-15.5229578018188,316,263,19.2794951826839,19.5437392476611
"1022",-11.1373014450073,-1.75729465484619,316,454,19.2794951826839,21.7922846649495
"1023",7.50104951858521,5.30907011032104,316,456,19.2794951826839,21.815829643141
"1024",7.18146371841431,6.45770263671875,316,457,19.2794951826839,21.8276021322368
"1025",-7.0246639251709,1.77185213565826,316,460,19.2794951826839,21.862919599524
"1026",5.36353445053101,9.74542617797852,316,512,19.2794951826839,22.4750890325031
"1027",-4.66531944274902,-2.69846963882446,316,519,19.2794951826839,22.5574964561734
"1028",5.5733699798584,-6.72816276550293,316,605,19.2794951826839,23.569930518408
"1029",7.28989171981812,0.939747095108032,316,606,19.2794951826839,23.5817030075037
"1030",-8.52752685546875,2.15422701835632,316,619,19.2794951826839,23.7347453657485
"1031",-3.31085443496704,-9.77542304992676,316,620,19.2794951826839,23.7465178548442
"1032",-5.00934171676636,3.41718673706055,316,633,19.2794951826839,23.899560213089
"1033",0.898669302463531,-7.60762310028076,316,654,19.2794951826839,24.1467824840998
"1034",-6.53116226196289,3.66742062568665,316,656,19.2794951826839,24.1703274622913
"1035",-6.2223334312439,-4.88491201400757,316,690,19.2794951826839,24.5705920915468
"1036",-10.4319791793823,7.14072179794312,316,696,19.2794951826839,24.6412270261213
"1037",5.07501363754272,9.86617946624756,316,697,19.2794951826839,24.6529995152171
"1038",-0.553591012954712,-7.82234477996826,316,716,19.2794951826839,24.8766768080363
"1039",-10.7444801330566,-1.11146318912506,316,720,19.2794951826839,24.9237667644193
"1040",6.59302663803101,-4.42363166809082,316,723,19.2794951826839,24.9590842317066
"1041",1.71261370182037,-7.38760042190552,317,259,19.3024045431008,19.4966492912781
"1042",5.55307245254517,-4.83601474761963,317,265,19.3024045431008,19.5672842258526
"1043",7.12268972396851,3.9482204914093,317,295,19.3024045431008,19.9204588987251
"1044",2.38942718505859,-7.03113555908203,317,296,19.3024045431008,19.9322313878209
"1045",7.18253803253174,7.74670267105103,317,299,19.3024045431008,19.9675488551081
"1046",9.95082664489746,4.0172963142395,317,318,19.3024045431008,20.1912261479274
"1047",4.7900242805481,-6.58586263656616,317,323,19.3024045431008,20.2500885934061
"1048",-4.69769144058228,-2.64172792434692,317,458,19.3024045431008,21.8393746213325
"1049",-9.53201961517334,2.19767689704895,317,560,19.3024045431008,23.0401685090992
"1050",10.3958263397217,3.75278687477112,317,579,19.3024045431008,23.2638458019184
"1051",10.0456476211548,2.19908237457275,317,591,19.3024045431008,23.4051156710674
"1052",-3.32907772064209,-4.82584190368652,317,608,19.3024045431008,23.6052479856952
"1053",-3.23532700538635,-7.80179357528687,317,611,19.3024045431008,23.6405654529825
"1054",-6.31932163238525,-12.7031898498535,317,614,19.3024045431008,23.6758829202697
"1055",-11.948748588562,7.35226583480835,317,661,19.3024045431008,24.22918990777
"1056",-11.7333192825317,7.49857616424561,317,683,19.3024045431008,24.4881846678765
"1057",-6.74440383911133,2.33976602554321,317,698,19.3024045431008,24.6647720043128
"1058",-10.2148427963257,7.26304340362549,317,706,19.3024045431008,24.7589519170788
"1059",-11.0377607345581,0.0425805449485779,317,710,19.3024045431008,24.8060418734618
"1060",4.90757989883423,-6.49949216842651,317,716,19.3024045431008,24.8766768080363
"1061",-4.86179542541504,2.25305080413818,318,297,19.3253139035176,19.9440038769166
"1062",6.86602783203125,-2.53266716003418,318,389,19.3253139035176,21.0270728737257
"1063",-6.86722326278687,-14.6166706085205,318,393,19.3253139035176,21.0741628301087
"1064",-8.55858421325684,7.2949333190918,318,437,19.3253139035176,21.5921523503218
"1065",-10.3745002746582,7.95581817626953,318,446,19.3253139035176,21.6981047521835
"1066",-8.58002376556396,7.15342092514038,318,458,19.3253139035176,21.8393746213325
"1067",-6.26085519790649,-15.4552898406982,318,465,19.3253139035176,21.9217820450028
"1068",10.0595092773438,4.77959728240967,318,511,19.3253139035176,22.4633165434074
"1069",-6.81618547439575,7.09929990768433,318,518,19.3253139035176,22.5457239670776
"1070",8.46903228759766,2.23122620582581,318,579,19.3253139035176,23.2638458019184
"1071",9.25385284423828,6.65826606750488,318,594,19.3253139035176,23.4404331383547
"1072",7.32584762573242,2.48366260528564,318,597,19.3253139035176,23.4757506056419
"1073",2.44052696228027,-7.73570537567139,318,610,19.3253139035176,23.6287929638867
"1074",6.81600189208984,-2.3187084197998,318,614,19.3253139035176,23.6758829202697
"1075",-9.82109928131104,7.2727952003479,318,621,19.3253139035176,23.75829034394
"1076",-8.26587581634521,7.22581243515015,318,681,19.3253139035176,24.464639689685
"1077",-5.46265649795532,-3.11896014213562,318,691,19.3253139035176,24.5823645806426
"1078",-11.1501770019531,6.36063480377197,318,702,19.3253139035176,24.7118619606958
"1079",8.91982746124268,6.92203617095947,318,720,19.3253139035176,24.9237667644193
"1080",-8.13779926300049,1.21653127670288,319,258,19.3482232639345,19.4848768021823
"1081",7.43880176544189,7.49280786514282,319,293,19.3482232639345,19.8969139205336
"1082",-9.76729583740234,5.55688285827637,319,295,19.3482232639345,19.9204588987251
"1083",6.39452219009399,9.59785175323486,319,316,19.3482232639345,20.1676811697359
"1084",-1.22340428829193,-8.18010807037354,319,318,19.3482232639345,20.1912261479274
"1085",5.94127464294434,-3.09339189529419,319,389,19.3482232639345,21.0270728737257
"1086",-9.00803470611572,2.45919752120972,319,445,19.3482232639345,21.6863322630878
"1087",-10.8326244354248,6.2023401260376,319,447,19.3482232639345,21.7098772412793
"1088",-10.0371208190918,6.11038255691528,319,448,19.3482232639345,21.721649730375
"1089",-9.50617122650146,1.43903410434723,319,449,19.3482232639345,21.7334222194708
"1090",8.70118141174316,0.998007714748383,319,457,19.3482232639345,21.8276021322368
"1091",7.73898458480835,-3.1854772567749,319,468,19.3482232639345,21.95709951229
"1092",-3.10131335258484,-4.50186967849731,319,517,19.3482232639345,22.5339514779819
"1093",-3.42835927009583,-3.53868842124939,319,521,19.3482232639345,22.5810414343649
"1094",4.16200304031372,-7.26977825164795,319,525,19.3482232639345,22.6281313907479
"1095",-4.14812803268433,3.32374596595764,319,606,19.3482232639345,23.5817030075037
"1096",-11.1643362045288,7.56229686737061,319,627,19.3482232639345,23.8289252785145
"1097",-10.7025737762451,-2.19961214065552,319,629,19.3482232639345,23.852470256706
"1098",-2.68191695213318,-9.4199686050415,319,678,19.3482232639345,24.4293222223978
"1099",6.17140674591064,9.80950832366943,319,684,19.3482232639345,24.4999571569723
"1100",-4.5037956237793,-2.54286670684814,319,686,19.3482232639345,24.5235021351638
"1101",-6.14957857131958,2.97041177749634,319,688,19.3482232639345,24.5470471133553
"1102",3.93426418304443,-7.02721071243286,319,708,19.3482232639345,24.7824968952703
"1103",-6.93268013000488,-15.0099220275879,319,709,19.3482232639345,24.7942693843661
"1104",-2.50372195243835,-9.31194400787354,319,718,19.3482232639345,24.9002217862278
"1105",-8.72304439544678,1.09133648872375,319,721,19.3482232639345,24.9355392535151
"1106",6.00129079818726,-5.2910475730896,320,258,19.3711326243514,19.4848768021823
"1107",5.38565492630005,8.84501647949219,320,262,19.3711326243514,19.5319667585653
"1108",8.13971900939941,-1.56485319137573,320,290,19.3711326243514,19.8615964532463
"1109",-2.65605926513672,-9.6317663192749,320,315,19.3711326243514,20.1559086806401
"1110",8.68257522583008,-0.717157304286957,320,447,19.3711326243514,21.7098772412793
"1111",-8.80441379547119,5.58184814453125,320,457,19.3711326243514,21.8276021322368
"1112",6.2913818359375,3.63789582252502,320,470,19.3711326243514,21.9806444904816
"1113",-9.96944618225098,7.56391525268555,320,523,19.3711326243514,22.6045864125564
"1114",-9.78474903106689,5.33937883377075,320,527,19.3711326243514,22.6516763689394
"1115",-5.55443572998047,-16.4399452209473,320,576,19.3711326243514,23.2285283346312
"1116",-2.76336097717285,4.35251092910767,320,594,19.3711326243514,23.4404331383547
"1117",6.06827211380005,-4.4333119392395,320,615,19.3711326243514,23.6876554093655
"1118",8.8889684677124,7.20540189743042,320,623,19.3711326243514,23.7818353221315
"1119",-4.9760856628418,-10.7321319580078,320,624,19.3711326243514,23.7936078112272
"1120",8.62659168243408,4.55863666534424,320,625,19.3711326243514,23.805380300323
"1121",-6.40139245986938,-13.4156970977783,320,626,19.3711326243514,23.8171527894187
"1122",7.2486572265625,8.63498783111572,320,633,19.3711326243514,23.899560213089
"1123",8.42483615875244,6.38719320297241,320,649,19.3711326243514,24.087920038621
"1124",7.35292387008667,7.88940238952637,320,658,19.3711326243514,24.1938724404828
"1125",-6.71373796463013,1.84979617595673,320,675,19.3711326243514,24.3940047551105
"1126",-1.81122219562531,-8.37362766265869,320,701,19.3711326243514,24.7000894716001
"1127",-5.99547481536865,-5.57857894897461,320,702,19.3711326243514,24.7118619606958
"1128",5.40188264846802,-6.77841997146606,320,703,19.3711326243514,24.7236344497916
"1129",-6.13574361801147,6.91892719268799,320,718,19.3711326243514,24.9002217862278
"1130",3.49475169181824,-7.5625,320,722,19.3711326243514,24.9473117426108
"1131",6.64613771438599,-2.1588191986084,321,293,19.3940419847682,19.8969139205336
"1132",-10.6938943862915,6.32192850112915,321,389,19.3940419847682,21.0270728737257
"1133",9.26451396942139,-1.28238129615784,321,431,19.3940419847682,21.5215174157473
"1134",-4.36289644241333,4.72522878646851,321,444,19.3940419847682,21.674559773992
"1135",-8.08308506011963,7.22366523742676,321,448,19.3940419847682,21.721649730375
"1136",-7.5353798866272,6.65194511413574,321,518,19.3940419847682,22.5457239670776
"1137",-6.70698118209839,-15.2152233123779,321,580,19.3940419847682,23.2756182910142
"1138",-2.65135598182678,-9.95010948181152,321,581,19.3940419847682,23.2873907801099
"1139",-6.35523509979248,-14.1636371612549,321,600,19.3940419847682,23.5110680729292
"1140",-11.0056476593018,7.50198984146118,321,618,19.3940419847682,23.7229728766527
"1141",-5.91144895553589,5.65360736846924,321,622,19.3940419847682,23.7700628330357
"1142",-6.07366132736206,-14.7412977218628,321,657,19.3940419847682,24.182099951387
"1143",8.63704586029053,1.78180587291718,321,662,19.3940419847682,24.2409623968658
"1144",-5.33764457702637,3.00571417808533,321,686,19.3940419847682,24.5235021351638
"1145",8.82447719573975,-0.586630284786224,321,700,19.3940419847682,24.6883169825043
"1146",-10.574013710022,7.46176528930664,322,260,19.4169513451851,19.5084217803738
"1147",-5.44933891296387,1.64966130256653,322,287,19.4169513451851,19.8262789859591
"1148",-0.485498934984207,-8.3552074432373,322,317,19.4169513451851,20.1794536588316
"1149",-10.7836866378784,6.69974040985107,322,393,19.4169513451851,21.0741628301087
"1150",5.98196935653687,9.89129543304443,322,436,19.4169513451851,21.580379861226
"1151",-9.49227905273438,6.09911727905273,322,441,19.4169513451851,21.6392423067048
"1152",7.40178108215332,2.10511708259583,322,464,19.4169513451851,21.910009555907
"1153",-6.6559009552002,-10.7168169021606,322,465,19.4169513451851,21.9217820450028
"1154",-9.61518859863281,6.10380220413208,322,527,19.4169513451851,22.6516763689394
"1155",-9.32643413543701,6.11358737945557,322,609,19.4169513451851,23.617020474791
"1156",4.17896366119385,8.96823787689209,322,615,19.4169513451851,23.6876554093655
"1157",-10.6905822753906,-1.86968958377838,322,627,19.4169513451851,23.8289252785145
"1158",7.25490808486938,6.55549955368042,322,629,19.4169513451851,23.852470256706
"1159",9.4429178237915,-0.150574147701263,322,659,19.4169513451851,24.2056449295785
"1160",-3.95283365249634,4.55843877792358,322,660,19.4169513451851,24.2174174186743
"1161",-2.16584324836731,-3.44442868232727,322,690,19.4169513451851,24.5705920915468
"1162",-2.95476102828979,3.95497441291809,322,713,19.4169513451851,24.8413593407491
"1163",-3.75342917442322,-3.70814085006714,322,716,19.4169513451851,24.8766768080363
"1164",-8.54583930969238,5.48796892166138,323,259,19.439860705602,19.4966492912781
"1165",7.07762098312378,-1.63260126113892,323,316,19.439860705602,20.1676811697359
"1166",-5.49886512756348,-10.3417272567749,323,317,19.439860705602,20.1794536588316
"1167",-0.399784594774246,-7.05123901367188,323,320,19.439860705602,20.2147711261189
"1168",7.31782674789429,-0.26419261097908,323,433,19.439860705602,21.5450623939388
"1169",-9.92697620391846,6.24934387207031,323,456,19.439860705602,21.815829643141
"1170",7.3301157951355,-0.382660299539566,323,648,19.439860705602,24.0761475495253
"1171",-4.03935289382935,-7.35989427566528,323,652,19.439860705602,24.1232375059083
"1172",-8.49420642852783,5.31185388565063,323,657,19.439860705602,24.182099951387
"1173",-3.73262333869934,2.9964485168457,323,666,19.439860705602,24.2880523532488
"1174",-10.4597682952881,-2.30039978027344,323,675,19.439860705602,24.3940047551105
"1175",-10.2479267120361,7.86750316619873,323,689,19.439860705602,24.5588196024511
"1176",6.93387699127197,9.22874069213867,323,690,19.439860705602,24.5705920915468
"1177",-9.54445266723633,-3.06843233108521,323,693,19.439860705602,24.6059095588341
"1178",3.63448524475098,-6.34929275512695,323,699,19.439860705602,24.6765444934086
"1179",6.32026958465576,9.59691619873047,323,714,19.439860705602,24.8531318298448
"1180",-4.18237352371216,3.01961374282837,324,391,19.4627700660188,21.0506178519172
"1181",-9.79454517364502,1.56285011768341,324,392,19.4627700660188,21.062390341013
"1182",-11.6998109817505,7.31820249557495,324,427,19.4627700660188,21.4744274593643
"1183",-6.3044056892395,-13.0245790481567,324,433,19.4627700660188,21.5450623939388
"1184",6.02103471755981,-6.18632078170776,324,434,19.4627700660188,21.5568348830345
"1185",-6.85134553909302,2.00157046318054,324,435,19.4627700660188,21.5686073721303
"1186",-8.20015048980713,5.36546277999878,324,447,19.4627700660188,21.7098772412793
"1187",5.91278171539307,8.02299690246582,324,449,19.4627700660188,21.7334222194708
"1188",6.84869527816772,4.88285732269287,324,453,19.4627700660188,21.7805121758538
"1189",8.15041065216064,5.28497123718262,324,454,19.4627700660188,21.7922846649495
"1190",-2.60957622528076,-3.97610926628113,324,476,19.4627700660188,22.0512794250561
"1191",6.94061756134033,-2.9064929485321,324,519,19.4627700660188,22.5574964561734
